date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:28	236466/236466	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:25%20GMT	https://praktio.com/cdn/shop/articles/Thumb_CCElaunch_2048x.png?v=1718126885	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_CCElaunch_2048x5098.png	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:29	29316/29316	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:27%20GMT	https://praktio.com/cdn/shop/articles/Thumb_CCElaunch_300x.png?v=1718126885	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_CCElaunch_300x5098.png	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:30	2157617/2157617	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2001:15:14%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/LaptopMockup_CCE_Indemnification_lg.png?v=1711993366	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/LaptopMockup_CCE_Indemnification_lgbbe1.png	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:29%20GMT	http://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:31	80029/80029	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:28%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/LaptopMockup_CCE_Indemnification_lg_480x480.png?v=1711993366	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/LaptopMockup_CCE_Indemnification_lg_480x480bbe1.png	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:30%20GMT	https://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2c8.delayed	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.2c9.delayed	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.2ca.delayed	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:30%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:30%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:31%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:31%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:31%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:31%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/blogs/resources/improving-contract-literacy-praktio-launches-on-demand-course-for-marmon-s-business-professionals)
20:53:33	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2d1.delayed	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:34	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2017%20Jun%202024%2012:53:33%20GMT	https://praktio.com/cart/add?id=44386647507101	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cart/add7c82	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:37	1757752/1757752	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:35%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/CCE_1.png?v=1705091727	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/CCE_1d22c.png	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:40	1519796/1519796	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:37%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/CCE_2.png?v=1705091738	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/CCE_2664d.png	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:43	1967721/1967721	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:40%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/CCE_3.png?v=1705094528	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/CCE_30594.png	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:45	1421414/1421414	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:43%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/CCE_4.png?v=1705094540	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/CCE_4c46b.png	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2d8.delayed	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.2d9.delayed	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.2da.delayed	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:45%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:46%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:46%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:46%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:48	1867005/1867005	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:45%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/CCE_5.png?v=1705094545	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/CCE_5b840.png	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:46%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:46%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/products/commercial-contracts-essentials)
20:53:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:47%20GMT	http://praktio.com/cdn/shop/articles/thumb_procurmenet_2048x.png?v=1718127333	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/thumb_procurmenet_2048x.2e167b8.delayed	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:48%20GMT	http://praktio.com/cdn/shop/articles/thumb_procurmenet_300x.png?v=1718127333	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/thumb_procurmenet_300x67b8.png	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:50	75113/75113	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jun%202024%2004:11:05%20GMT	https://praktio.com/cdn/shop/articles/thumb_procurmenet_2048x.png?v=1718127333	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/thumb_procurmenet_2048x67b8.png	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:49%20GMT	http://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	30226/30226	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:49%20GMT	https://praktio.com/cdn/shop/articles/thumb_procurmenet_300x.png?v=1718127333	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/thumb_procurmenet_300x67b8.png	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:49%20GMT	https://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm.2e6.delayed	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2e7.delayed	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.2e8.delayed	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.2e9.delayed	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:50%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:50%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:50%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:50%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:50%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:51%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/blogs/resources/press-release-praktio-launches-contracts-course-for-procurement-professionals-with-global-500-company-as-first-customer)
20:53:52	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2f0.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:53:51%20GMT	http://praktio.com/cdn/shop/products/PraktioIcons_Procurement_White_300x.png?v=1650909418	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_Procurement_White_300x.2f1e5f1.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:53	20913/20913	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:52%20GMT	https://praktio.com/cdn/shop/products/PraktioIcons_Procurement_White_300x.png?v=1650909418	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_Procurement_White_300xe5f1.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:55	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2017%20Jun%202024%2012:53:53%20GMT	https://praktio.com/cart/add?id=35476485996701	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cart/add1f1e	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:56	758543/758543	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:54%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.28.50_PM.png?v=1660580943	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.28.50_PM8570.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:57	232853/232853	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:55%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.42.39_PM.png?v=1660581771	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.42.39_PM4b1b.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:58	472530/472530	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:56%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.44.41_PM.png?v=1660581896	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.44.41_PMb314.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:53:59	700649/700649	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:57%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.51.39_PM.png?v=1660582310	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_12.51.39_PM4c13.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:00	515487/515487	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:58%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.08.05_PM.png?v=1660583297	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.08.05_PMf553.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:01	403955/403955	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:53:59%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.09.30_PM.png?v=1660583382	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.09.30_PMb3b6.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	594483/594483	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:00%20GMT	https://cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.11.01_PM.png?v=1660583473	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/cdn.shopify.com/s/files/1/0400/7125/files/Screen_Shot_2022-08-15_at_1.11.01_PMb90f.png	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:01%20GMT	https://praktio.com/cal	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.2fc.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.2fd.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.2fe.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:01%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:01%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:01%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:02%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:02%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:02%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/products/contracts-for-procurement-professionals)
20:54:05	56752/56752	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:f7e22b799735c9ea79467d3700017063%22	https://praktio.com/blogs/OPR/	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/blogs/OPR/index.html	(from https://praktio.com/blogs/resources)
20:54:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:03%20GMT	http://praktio.com/cdn/shop/articles/Thumb_elearningImplementation.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementationc1cc.png	(from https://praktio.com/blogs/resources)
20:54:05	79572/79572	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:49234c55d096334e65b57491bb5b934d%22	https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training.html	(from https://praktio.com/blogs/resources)
20:54:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:04%20GMT	http://praktio.com/cdn/shop/articles/How_Goodwin_is_Preparing_Associates_for_the_GenAI_Era_84ea2544-69cd-4c69-ab83-f87c114d8f77.png?v=1708710933	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/How_Goodwin_is_Preparing_Associates_for_the_GenAI_Era_84ea2544-69cd-4c69-ab83-f87c114d8f77.308b6ec.delayed	(from https://praktio.com/blogs/resources)
20:54:06	57652/57652	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Jun%202024%2009:09:39%20GMT	https://praktio.com/cdn/shop/articles/Thumb_elearningImplementation.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementationc1cc.png	(from https://praktio.com/blogs/resources)
20:54:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:05%20GMT	http://praktio.com/cdn/shop/articles/Thumb_CCElaunch.png?v=1718126885	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_CCElaunch5098.png	(from https://praktio.com/blogs/resources)
